PlayerID,PA,WAR,G,AB,R,H,2B,3B,HR,RBI,SB,HallOfFame
pottemi01,24,-0.22,14,23,0,0,0,0,0,0,0,NC
kittrma01,4454,0.087894737,1216,3992,379,880,105,31,17,386,65,NC
fitzgho01,150,-0.39,48,140,15,36,3,0,0,14,2,NC
floodcu01,6957,2.791333333,1759,6357,851,1861,271,44,85,636,88,C
whiteje01,1367,0.219166667,646,1070,135,268,44,9,20,99,54,NC
vaughbo01,638,0.62,149,535,70,148,19,9,0,32,25,NC
whitegi01,132,-0.48,37,123,16,27,6,2,0,9,3,NC
lomando01,163,0.215,47,142,23,35,7,2,2,19,0,NC
gunsojo01,874,-0.392,229,904,105,196,25,6,0,74,4,NC
molitpa01,12167,3.605238095,2683,10835,1782,3319,605,114,234,1307,504,I
smithbe01,127,0.01,59,112,9,26,4,1,2,9,1,NC
estrajo01,2244,0.04375,612,2079,198,576,129,0,42,285,0,NC
abercre01,421,-0.066666667,180,386,65,86,20,2,9,34,18,NC
harshja01,521,0.3,258,403,48,72,6,0,23,60,0,NC
sketcbu01,45,-0.27,13,36,1,7,1,0,0,3,0,NC
mcnamto01,1,-0.03,1,1,0,0,0,0,0,0,0,NC
flynnge01,122,-0.14,29,106,15,27,1,2,0,4,12,NC
lopezar01,51,-0.59,38,49,5,7,0,0,0,0,0,NC
taylodw01,2,-0.07,4,2,1,0,0,0,0,0,0,NC
maynach01,29,-0.39,12,24,1,3,0,0,0,0,0,NC
reimeke01,1606,-0.048333333,488,1455,162,376,85,4,52,204,7,NC
nealth01,41,-0.193333333,15,45,4,9,1,0,0,2,0,NC
ziskri01,5737,1.93,1453,5144,681,1477,245,26,207,792,8,C
mccarro01,4,-0.09,4,4,0,0,0,0,0,0,0,NC
eschela01,15,-0.33,12,11,0,0,0,0,0,0,0,NC
clarkro02,587,-0.236666667,230,336,24,63,12,2,3,27,3,NC
dethebo01,27,-0.08,20,26,2,8,2,0,1,7,1,NC
slattmi01,1549,-0.161666667,374,1579,245,388,46,23,9,146,48,NC
mackco01,2949,0.630909091,724,2698,392,659,79,28,5,265,127,C
reipsch01,1148,-0.1,296,1109,99,246,40,14,0,63,9,NC
daughdo01,1,-0.03,1,1,0,0,0,0,0,0,0,NC
smither01,86,-0.43,24,79,5,19,3,0,0,3,2,NC
velarra01,4813,1.385,1273,4615,684,1282,232,26,111,495,82,NC
poolha01,457,0.415,127,426,46,129,28,7,2,61,3,NC
schanwa01,6432,2.524736842,1842,5307,769,1506,264,90,59,710,121,C
umphlto01,1251,-0.083333333,361,1160,108,285,45,8,6,111,7,NC
hillhu02,98,-0.015,24,94,13,21,2,1,3,4,3,NC
leibeha01,3141,1.471,813,2805,410,808,137,24,101,518,5,NC
dentbu01,5026,1.346923077,1392,4526,446,1109,161,24,39,418,17,C
walkehu01,898,0.4,297,779,117,205,43,6,5,60,26,NC
willima02,3,0.02,3,2,0,0,0,0,0,1,0,NC
healyth01,113,0.035,29,100,15,23,2,1,0,7,1,NC
lowech01,31,-0.37,7,31,2,5,0,0,0,3,0,NC
kessido01,8530,0.527058824,2078,7666,901,1935,255,78,14,523,98,C
bayledi01,81,0.07,19,71,7,16,1,0,1,3,0,NC
reissal01,6,-0.01,9,5,0,1,0,0,0,1,0,NC
lintzla01,756,0.4,350,730,149,161,12,1,0,29,141,NC
ferrese01,206,-0.0975,125,178,41,43,3,4,0,3,7,NC
ewingre01,1,-0.03,3,1,0,0,0,0,0,0,0,NC
wynnji01,8011,3.490625,1920,6613,1102,1653,284,39,292,957,223,C
dressle01,252,-0.065,77,210,26,43,3,3,0,10,4,NC
finnne01,1155,-0.1075,321,1044,125,274,44,5,3,102,9,NC
crosbed01,750,-0.091428571,297,665,67,143,23,4,0,40,1,NC
rodrijo03,388,0.315,158,332,46,99,18,3,7,43,2,NC
campbro01,164,-0.11,52,154,11,38,7,1,1,14,1,NC
darraja01,2,0.02,1,2,0,1,0,0,0,0,0,NC
urbanbi01,3345,0.834285714,763,3046,379,791,123,27,19,207,24,NC
smithju01,397,0.212,103,376,54,106,12,6,5,42,16,NC
bushho01,1377,0.37,409,1298,178,369,52,5,12,112,65,NC
kemmebi01,41,-0.29,11,38,5,7,0,0,1,3,0,NC
finlebo01,393,-0.03,122,362,27,91,13,1,2,28,1,NC
scanlmo01,12,-0.16,3,10,0,0,0,0,0,0,1,NC
rolliri01,3675,1.077272727,1002,3285,416,882,126,20,75,400,17,NC
pittsga01,50,0.15,28,44,5,11,4,0,0,4,0,NC
rickejo01,71,-0.13,15,66,6,11,1,2,0,1,1,NC
olsoniv01,6634,0.370666667,1574,6292,746,1621,196,72,13,457,166,NC
fetzewi01,1,-0.03,1,1,0,0,0,0,0,0,0,NC
torrehe01,1901,-0.386666667,622,1738,148,375,46,7,18,115,7,NC
paredjo01,138,-0.07,60,125,14,25,2,0,1,10,6,NC
diazed02,51,-0.38,16,50,4,11,2,1,0,7,0,NC
murrato01,2,-0.13,1,2,0,0,0,0,0,0,0,NC
finlest01,10460,2.214,2583,9577,1473,2600,453,125,314,1169,327,C
mcdonda01,70,-0.37,33,62,3,9,3,0,1,6,0,NC
sterrdu01,289,-0.33,87,265,30,67,4,7,1,35,9,NC
kaneje01,27,-0.15,8,25,3,5,0,0,0,2,0,NC
richach01,1006,0.3,280,716,95,176,43,4,22,87,11,NC
andreed01,3436,0.236666667,774,3099,580,788,107,26,12,263,205,NC
clarkbr02,2322,0.423636364,785,2078,268,562,102,5,36,217,50,NC
murphed03,30,-0.11,13,28,2,7,2,0,0,4,0,NC
garcino01,6116,2.949333333,1434,5577,923,1748,363,55,230,937,95,C
krugma01,571,0.19,147,489,73,136,25,5,4,67,9,NC
cahiljo01,963,-1.13,252,936,93,192,24,12,1,58,50,NC
rafteja01,3,-0.06,1,3,0,0,0,0,0,0,0,NC
loftudi01,232,-0.385,97,212,34,53,12,0,0,21,3,NC
bottsja01,326,0.065,93,282,33,65,15,1,5,28,1,NC
lassedo01,14,-0.04,4,13,2,2,0,1,0,0,0,NC
bowensa02,25,-0.003333333,16,22,3,3,0,0,1,1,1,NC
allisbo01,5923,2.613846154,1541,5032,811,1281,216,53,256,796,84,NC
maciajo01,1789,0.2275,659,1522,178,388,64,16,19,146,41,NC
milleda02,3558,0.819090909,989,3182,361,834,205,4,87,406,5,NC
straujo02,410,-0.49,101,660,76,141,13,12,2,62,50,NC
pruesea01,1,0.05,1,0,1,0,0,0,0,0,1,NC
eustafr01,107,-0.96,25,100,18,17,2,2,1,11,4,NC
thomawa01,16,0.06,5,13,2,2,0,0,0,1,2,NC
welchcu01,4939,1.711666667,1107,4856,1027,1286,233,71,18,553,516,NC
hendrha01,3219,0.938461538,922,2055,312,627,97,34,44,303,69,NC
dambi01,2,0.06,1,2,1,1,1,0,0,0,0,NC
connojo04,1469,2.075,412,1241,202,358,65,31,14,157,48,NC
wrighru01,3285,0.579,929,3058,431,904,157,35,60,431,35,NC
snydere01,259,-0.695,72,257,14,41,3,1,0,12,0,NC
dobyla01,6299,3.539285714,1533,5345,964,1513,245,52,253,965,46,I
dextech01,3197,0.361111111,774,2966,428,766,105,24,17,355,180,NC
rhodedu01,1316,0.504285714,576,1172,146,296,44,10,54,207,3,NC
lairdbr01,138,-0.066666667,53,127,12,25,4,0,6,16,0,NC
powerjo01,242,-0.027142857,151,221,27,42,6,1,6,14,0,NC
merrihe01,50,0.15,20,46,3,17,1,2,0,6,1,NC
tebeapu01,8,0.11,2,6,3,3,0,0,0,1,1,NC
watsobo01,6962,1.35,1832,5939,756,1736,292,36,169,935,23,C
williju01,42,-0.085,10,6,0,2,0,0,0,0,0,NC
suskope01,249,0.01,58,224,25,64,5,3,2,25,3,NC
lawinga01,15,-0.12,10,6,0,0,0,0,0,0,0,NC
garneph01,6861,1.648888889,1860,6190,790,1614,303,83,111,759,219,C
martima02,613,0.0025,232,545,75,134,27,11,8,56,23,NC
runnepe01,7329,2.144285714,1799,6373,876,1854,282,64,49,630,37,NC
cairomi01,4392,0.403157895,1490,4086,523,1078,196,33,42,401,147,NC
klinebo02,156,-0.32,77,140,12,31,5,0,0,9,0,NC
hartja01,17,0.08,10,15,2,4,3,0,0,0,0,NC
dungasa01,1686,0.861666667,382,1550,213,462,72,26,3,197,37,NC
alomasa01,5160,0.583888889,1481,4041,480,975,110,18,11,230,205,NC
leinhbi01,4,-0.11,1,4,0,0,0,0,0,0,0,NC
partrja01,702,-0.62,183,645,90,167,17,7,7,52,11,NC
harknti01,632,0.43,259,562,59,132,18,4,14,61,7,NC
lucefr01,14,0.18,9,12,2,6,0,0,0,3,2,NC
grudzma01,7603,1.654375,1802,7255,986,2098,400,37,96,660,137,C
glaustr01,6355,2.926153846,1537,5410,889,1375,293,10,320,950,56,C
trayji01,23,-0.15,6,21,2,6,0,0,0,0,0,NC
woodbr01,751,-0.633333333,272,478,41,80,10,0,11,33,5,NC
wilsoda01,4616,0.924285714,1299,4186,441,1097,211,13,88,519,23,NC
reynorj01,2512,0.625555556,786,2347,288,620,126,18,32,302,103,NC
loucksc01,87,0.104,73,80,15,21,4,0,0,4,7,NC
amelued01,60,0.12,42,57,7,11,0,0,0,4,3,NC
freesge02,3781,0.574,1115,3394,413,862,156,26,112,432,51,NC
rooksge01,20,-0.1,5,16,1,2,0,0,0,0,0,NC
schulha01,488,-0.45,120,436,44,103,18,2,1,21,3,NC
mooreja01,61,-0.86,21,53,2,5,0,0,0,2,0,NC
grabero01,9,-0.09,4,8,0,1,0,0,0,0,0,NC
johnske04,7,0.25,6,4,2,2,0,0,0,0,0,NC
pagemi02,2398,1.01125,673,2104,297,560,84,21,72,259,104,NC
raabebr01,33,-0.0525,17,29,4,5,0,0,0,2,0,NC
raderdo01,39,0.1,13,35,5,10,3,0,0,3,0,NC
parrila01,7451,0.979375,1891,6882,862,1795,364,34,256,992,30,C
hortowi01,8052,1.259047619,2028,6897,825,1871,261,37,314,1094,24,C
klausbi01,2887,0.731818182,821,2513,357,626,106,15,40,250,14,NC
costash01,449,-0.226666667,154,421,49,107,28,2,5,42,2,NC
kirklwi01,3882,0.945,1149,3542,449,845,133,29,146,518,55,NC
wilsoto01,1,-0.02,1,1,0,0,0,0,0,0,0,NC
calhoja01,73,-0.18,20,64,3,10,2,1,0,8,1,NC
clemeje01,421,-0.31,152,385,33,84,15,1,14,39,0,NC
hawesbi01,511,-0.445,117,504,99,128,10,7,4,9,0,NC
farlebo01,154,-0.326666667,84,126,17,22,2,2,2,9,0,NC
vonkofr01,244,-0.196666667,115,226,15,48,9,1,0,19,5,NC
morgajo02,11329,4.570909091,2649,9277,1650,2517,449,96,268,1133,689,I
wahlke01,728,-0.298333333,231,674,60,147,24,5,3,53,3,NC
mortobu01,1065,0.5325,451,911,118,244,37,8,14,126,7,NC
mcgovar01,50,-0.43,15,44,1,5,1,0,0,1,0,NC
fernaed01,81,-0.085,42,65,5,12,3,0,0,6,0,NC
clarkbo01,1105,-0.107142857,288,1011,145,233,25,11,1,107,71,NC
mattoji01,88,-0.195,51,83,15,21,2,2,0,4,0,NC
kemmlru01,904,0.075555556,236,774,72,144,15,6,0,11,0,NC
bourjch01,24,0.15,13,22,4,5,1,0,1,2,0,NC
wilsoic01,1,-0.03,1,1,0,0,0,0,0,0,0,NC
fislewe01,1350,1.19,273,1335,258,414,72,14,2,188,15,NC
younghe01,53,-0.58,13,47,6,6,1,1,0,4,1,NC
morgach01,361,-0.51,88,329,52,91,7,1,0,28,5,NC
critzhu01,6412,1.16,1478,5476,754,1467,181,86,34,492,91,C
tatele01,97,-0.47,51,85,9,14,3,1,1,5,0,NC
cartebl01,22,-0.04,6,21,4,4,1,0,1,1,0,NC
thomaro01,6582,2.880714286,1470,4934,961,1442,89,43,6,275,233,NC
stanlmi02,4989,1.161666667,1467,4668,689,1243,228,7,218,768,14,NC
kellybi03,91,-0.495,32,84,6,15,2,1,0,5,0,NC
ortenfr01,27,0.06,9,25,1,7,2,0,1,6,0,NC
wellmbr01,1015,-0.13,441,927,97,214,30,2,6,77,26,NC
gravefr01,145,-2,43,138,7,21,2,0,0,9,11,NC
mccarjo03,1672,0.287272727,542,1557,182,432,72,16,25,209,8,NC
rodrist01,46,-0.14,18,16,2,2,0,0,0,0,2,NC
germaes01,1170,0.159,409,1016,159,284,54,15,8,111,34,NC
mccraqu01,2779,0.022307692,999,2326,345,633,107,31,19,231,88,NC
jonesda03,2556,-0.381,907,2185,254,524,89,19,37,218,19,NC
smithbo06,914,0.002,258,826,88,192,29,4,21,107,11,NC
blighne01,228,-0.304,66,165,10,25,5,1,0,15,2,NC
thompfr02,67,-0.32,22,53,7,9,0,0,0,5,1,NC
sackafr01,38,0.04,14,34,3,9,0,0,0,6,0,NC
nunezab01,2804,0.063333333,1030,2486,286,601,88,19,18,209,38,NC
hargrmi01,6694,2.337692308,1666,5351,738,1528,250,24,70,638,22,C
reynoro02,381,-0.346666667,143,356,22,67,12,0,4,21,0,NC
bannoji01,1627,1.295,367,1438,293,460,76,24,19,253,99,NC
kellyjo02,217,-0.81,53,197,12,37,5,0,0,6,7,NC
smithre06,8051,3.590555556,1987,6978,1108,1994,362,54,312,1089,136,C
conceda01,9641,2.109473684,2488,8723,993,2326,389,48,101,950,321,C
winklge01,14,-0.2,4,13,2,0,0,0,0,0,0,NC
powervi01,6459,1.034,1627,5687,731,1611,273,47,115,618,43,C
hassabi01,1162,0.1825,257,1326,198,387,74,25,8,224,33,NC
cotahu01,562,-0.024285714,196,519,48,121,25,2,12,61,0,NC
johnsji01,5628,1.195,1377,5058,750,1491,186,75,23,410,171,NC
dowelke01,42,-0.26,15,39,4,5,0,0,0,1,0,NC
metzlal01,2297,1.014285714,560,1838,272,521,83,38,8,189,41,NC
riosju01,208,-1,87,196,20,44,5,1,1,5,1,NC
gleasha01,1030,0.138,274,944,88,206,24,11,3,90,31,NC
suthega01,3385,-0.272857143,1031,3106,309,753,112,12,23,236,11,NC
reedjo01,5248,1.444545455,1284,4554,566,1231,263,10,27,392,40,NC
macharo01,694,0.038,253,541,57,123,30,1,10,49,0,NC
campbsa01,6,-0.16,2,5,0,0,0,0,0,0,0,NC
housech01,322,-0.37,83,310,32,74,12,5,1,0,0,NC
stoneje01,1022,0.008888889,372,962,131,264,24,20,11,76,76,NC
lathaju01,1469,0.271666667,334,1433,226,359,38,17,0,109,0,NC
cronibi01,317,-0.25,126,296,28,68,15,2,0,27,0,NC
baezjo01,391,0.77,114,355,47,87,14,2,1,19,7,NC
gagnied01,426,-0.866666667,115,437,38,89,14,2,0,33,12,NC
kosmami01,0,0,1,0,0,0,0,0,0,0,0,NC
spenctu01,1456,0.276666667,449,1326,106,298,43,10,3,133,13,NC
landiji01,5023,1.583846154,1346,4519,658,1122,191,52,92,490,143,NC
hermaal01,97,-0.305,32,94,2,22,4,0,0,11,3,NC
graboja01,336,-0.48,190,301,35,59,8,1,11,33,1,NC
krsniro01,308,-0.06,120,275,27,59,18,3,3,38,0,NC
sepkote01,27,-0.04,19,34,2,7,3,0,0,1,0,NC
mackoro01,2618,0.616666667,856,2509,335,658,119,20,70,320,51,NC
jimerch01,9,0.0675,31,9,8,4,0,0,2,2,4,NC
hornsa01,1185,0.29,389,1040,132,250,49,1,62,179,0,NC
machake01,425,-0.116666667,180,380,30,98,16,3,1,35,4,NC
nealch01,3754,1.131111111,970,3505,485,905,124,39,90,406,49,NC
fernato01,8793,2.383684211,2158,7736,1033,2207,397,85,91,799,238,C
rogerem01,124,-0.54,35,110,18,19,3,3,0,7,2,NC
mcauldi01,7161,2.34375,1763,6185,888,1530,231,71,197,697,63,C
mccarjo02,41,0.05,16,39,3,9,2,0,0,2,0,NC
hausmge01,1305,1.04,301,1136,173,304,35,13,3,78,10,NC
hollabi01,6,0.04,3,4,0,1,0,0,0,1,1,NC
coatsbu01,62,-0.016666667,46,57,4,11,5,0,1,3,1,NC
rajsiga01,342,-0.1675,149,296,28,70,17,3,3,27,1,NC
jonesch04,29,-0.03,34,26,0,5,0,0,0,1,1,NC
clemewa01,420,0.09,111,42,0,8,3,0,0,1,2,NC
moorejo02,5849,1.415833333,1335,5427,809,1615,258,53,79,513,46,C
olsongr02,1433,0.44,414,1275,132,309,61,3,20,131,5,NC
dehaako01,121,-0.015,102,114,20,22,7,0,2,13,4,NC
menkede01,5936,2.157692308,1598,5071,605,1270,225,40,101,606,34,C
mowera01,12,-0.1,5,9,0,1,0,0,0,0,0,NC
sandsch01,183,0.075,93,145,15,31,6,1,6,23,0,NC
metkoca01,3954,0.440909091,1055,3502,462,911,158,37,46,368,59,NC
schinbi01,2,-0.15,1,2,0,0,0,0,0,0,0,NC
missejo01,358,-3.07,99,306,28,60,8,1,0,22,3,NC
davisbe01,1698,0.36625,486,1385,148,324,68,2,32,190,8,NC
hershmi01,3981,0.212727273,1150,3572,398,900,150,22,26,344,74,NC
millech01,2,-0.13,1,2,0,0,0,0,0,0,0,NC
drumrke01,151,-0.16,48,141,13,34,1,1,0,13,0,NC
wrighpa01,3,0,1,2,0,0,0,0,0,0,0,NC
mcganda01,6052,2.452142857,1437,5179,841,1449,188,97,39,722,292,NC
omearto01,40,-0.115,13,34,6,5,0,0,0,0,0,NC
wakamdo01,32,-0.08,18,31,2,7,0,0,0,0,0,NC
doerrbo01,8028,3.657142857,1865,7093,1094,2042,381,89,223,1247,54,I
redmati01,1461,0.166666667,432,1370,167,385,61,16,17,117,40,NC
dowdsn01,26,-0.116666667,16,8,0,0,0,0,0,0,0,NC
gubancr01,52,0.16,18,47,4,13,2,1,1,11,0,NC
sturgbo01,1279,0.221666667,420,1220,106,313,48,12,1,80,7,NC
crawffo01,183,0.08,52,167,8,35,3,1,0,14,1,NC
westoal01,3,-0.08,3,3,0,0,0,0,0,0,0,NC
vioxji01,1988,1.926,506,1703,214,465,76,24,7,191,39,NC
flynned01,28,-0.3,7,27,0,5,1,0,0,4,3,NC
sarnibi01,1303,0.431666667,390,1092,103,299,48,10,22,150,7,NC
brownji01,112,-0.015,29,267,36,66,6,6,3,0,0,NC
hallch01,14,-0.13,3,12,1,1,0,0,0,0,1,NC
fishere01,81,-0.49,23,72,5,9,2,1,0,3,5,NC
hertzst01,4,0,5,4,2,0,0,0,0,0,0,NC
goldypu01,80,-0.395,29,78,9,18,1,1,3,12,0,NC
wrighra01,480,1.31,101,696,164,212,20,12,0,54,60,NC
blottja01,1,-0.03,2,1,0,0,0,0,0,0,0,NC
brownem01,2508,0.084545455,739,2358,311,605,116,13,62,339,60,NC
handlle01,3698,0.651,968,3356,418,902,122,45,15,297,68,NC
lydysc01,111,0.04,41,102,11,23,5,0,2,7,2,NC
radtkja01,35,-0.3,33,31,8,3,0,0,0,2,3,NC
longto01,1614,0.56,418,1489,148,401,47,49,6,140,65,NC
ramosdo01,1210,-0.153333333,507,1117,113,271,35,2,8,90,6,NC
gagliph01,1605,0.172307692,702,1403,145,336,50,7,14,156,5,C
shokeed01,105,-0.305,32,84,3,10,1,0,0,5,1,NC
wallety01,120,0.005,63,110,18,26,3,1,3,14,2,NC
romanjo01,3256,2.089,905,2767,355,706,112,10,129,417,7,NC
wittwh01,4778,1.272,1139,4171,632,1195,144,62,18,302,78,C
guerrpe01,6115,2.153125,1536,5458,738,1642,267,29,215,903,97,C
kahlebo01,3,0.01,8,3,2,1,0,0,0,0,0,NC
richada01,4755,1.445454545,1131,4451,676,1129,149,52,32,558,225,NC
byersbi01,62,-0.63,19,60,3,13,0,0,0,4,0,NC
hoganma01,154,-0.306666667,40,64,10,9,1,0,0,8,6,NC
priceji01,678,-0.182,261,602,58,129,22,0,18,71,0,NC
amaroru02,1051,0.04125,485,927,99,218,43,9,16,100,15,NC
evereca01,5395,1.28,1405,4796,707,1292,260,28,207,795,106,NC
orourjo01,992,2.21,230,945,148,279,58,24,11,98,0,NC
quinlfr01,5,-0.13,2,5,0,0,0,0,0,0,0,NC
woodjo03,174,0.45,60,164,22,53,4,4,1,17,2,NC
edench01,982,0.2475,226,935,118,244,56,18,4,77,0,NC
walkeer01,294,0.06,131,254,34,65,9,5,1,25,11,NC
colbrgr01,3017,0.464,992,3010,364,872,171,14,102,442,32,NC
tubbsgr01,74,-0.1,35,59,10,11,0,0,1,2,3,NC
huttoji01,106,-0.27,61,97,7,17,2,0,3,12,0,NC
oneilja01,1045,0.064,303,945,74,185,24,5,1,74,20,NC
helfha01,209,-0.236666667,78,196,18,36,11,0,6,22,0,NC
snydebe01,34,-0.06,10,32,5,11,1,0,0,3,0,NC
whitejo03,142,-0.25,53,115,8,23,7,0,2,15,0,NC
varnepe01,202,0.052,69,221,23,56,9,1,8,20,2,NC
grothjo01,4301,0.34,1248,3658,470,1035,190,26,60,466,18,NC
burnsji01,766,0.4,169,727,131,222,29,11,5,111,64,NC
garrigi01,955,0.046666667,334,872,81,207,14,5,1,51,2,NC
minneda01,35,0.2,8,34,6,13,0,0,0,6,0,NC
monzoda01,154,0.33,94,131,23,32,2,1,0,9,2,NC
kahnow01,0,0,1,0,1,0,0,0,0,0,0,NC
smithha03,1101,0.064,343,1004,83,214,22,7,2,89,23,NC
mccluha01,6,0.01,2,6,1,2,0,0,0,0,0,NC
shirear01,1090,0.394,290,1030,121,289,45,13,11,118,9,NC
schmibo01,1597,1.208333333,477,1480,137,360,41,22,3,124,23,NC
hundlra01,3801,0.830714286,1061,3442,311,813,118,13,82,381,12,C
portedi01,2844,0.945714286,675,2294,405,704,148,32,12,232,18,NC
jonesro01,158,-0.19,67,145,12,32,5,2,0,11,1,NC
sharmra01,42,0.31,13,37,2,11,2,1,0,2,1,NC
bissode01,2563,1.722,604,2291,359,699,117,50,66,391,17,NC
frencji01,741,0.437142857,234,607,53,119,17,4,5,51,3,NC
burgjo01,54,0.4,13,46,7,15,0,1,0,10,5,NC
fostero01,1153,0.636666667,337,1016,136,257,51,1,45,118,9,NC
gainety01,124,-0.016666667,57,111,12,24,3,1,1,7,4,NC
littrja01,279,-0.4075,111,255,22,52,6,3,2,17,1,NC
youklke01,4436,2.962727273,1061,3603,631,1018,253,18,139,586,26,NC
radclri01,4436,0.679090909,1081,3766,563,1167,193,47,41,507,37,NC
aparilu01,11230,3.102222222,2599,10230,1335,2677,394,92,83,791,506,I
hubbske01,1358,0.396666667,324,1255,148,310,44,13,14,98,11,NC
butleri01,275,-0.08,86,251,30,56,5,3,7,22,4,NC
egandi01,3544,0.654,917,2863,354,710,78,28,4,271,164,NC
bondsba01,12606,7.4,2986,9847,2227,2935,601,77,762,1996,514,C
murphfr01,322,-0.85,80,352,26,92,10,6,2,36,12,NC
dignast01,44,0.125,11,68,8,22,2,0,0,8,0,NC
chambji01,2,-0.05,2,2,0,0,0,0,0,0,0,NC
lavando01,4266,0.706153846,1163,4026,345,974,136,45,7,380,74,NC
smithdi01,215,-0.166,70,186,17,25,2,2,0,11,0,NC
canneri01,1008,-0.845,254,913,84,221,19,5,0,54,27,NC
johnsfr03,481,-0.388333333,196,436,47,92,4,2,4,43,2,NC
williho01,11,-0.07,10,9,0,2,0,0,0,0,0,NC
caseyjo01,129,-0.045,50,117,9,21,3,0,0,7,1,NC
waltoda01,880,-0.205,297,834,73,186,30,4,29,114,4,NC
korchst01,155,-0.325,58,145,12,23,6,1,0,7,0,NC
mahanar01,591,-0.61,146,544,55,133,24,5,2,39,4,NC
smithna01,11,0.03,5,9,3,2,1,0,0,0,0,NC
goldsfr01,881,-0.155,219,922,137,202,35,10,5,81,0,NC
gazelmi01,430,0.1175,160,352,51,85,14,4,0,32,8,NC
conceon01,1131,-5.95E-18,390,1041,108,249,34,7,3,80,25,NC
treacpe01,6,-0.03,2,5,1,0,0,0,0,0,0,NC
filesa01,13,-0.2,7,13,0,1,0,0,0,1,0,NC
outench01,173,0.45,93,153,20,38,10,0,4,17,1,NC
aybarwi01,1390,0.456666667,405,1232,135,311,74,2,35,171,8,NC
alfoned01,6108,2.215384615,1506,5398,774,1531,282,18,146,741,53,NC
donovbi01,1436,0.002222222,459,1302,142,251,30,11,7,95,36,C
meistjo01,366,-0.175,84,344,59,79,13,5,3,42,10,NC
steinre01,96,0.02,38,40,0,6,0,0,0,4,0,NC
stonejo02,28,-0.24,10,25,4,3,0,0,1,3,0,NC
mitchke01,4696,1.942,1223,4040,591,1130,211,25,222,729,21,C
meyerge01,95,0.29,24,81,10,24,2,2,0,9,3,NC
varitja01,5839,1.613333333,1546,5099,664,1307,306,14,193,757,25,C
battlal01,288,-0.29,108,248,33,57,8,0,1,7,13,NC
wilkied01,13,-0.11,10,13,2,3,0,0,0,1,0,NC
coraal01,3825,0.435625,1273,3612,371,863,148,42,34,298,56,NC
mckinal01,1617,2.2225,386,1572,209,465,82,30,13,219,16,NC
philled02,0,-0.01,9,0,4,0,0,0,0,0,0,NC
oneilha02,0,0,1,0,0,0,0,0,0,0,0,NC
sullito03,1,-0.11,1,1,0,0,0,0,0,0,0,NC
malonbi01,2761,0.458571429,696,2499,289,586,53,42,5,181,147,NC
owingmi01,4,0.11,4,52,7,15,2,0,1,3,0,NC
goldswa02,284,-0.072,73,243,19,55,2,1,0,18,17,NC
thompto02,1251,0.242857143,397,1021,119,268,29,4,8,113,7,NC
hernape01,9,-0.14,11,9,2,0,0,0,0,0,0,NC
judniwa01,3207,2.177142857,790,2786,424,782,150,29,90,420,20,NC
bridgro01,2537,0.205714286,919,1865,205,466,63,9,13,137,10,NC
piedrjo01,286,-0.243333333,142,262,38,72,18,1,12,36,3,NC
stranal01,1081,-0.221666667,314,1040,98,235,43,7,1,101,6,NC
lipskbo01,1,-0.03,2,1,0,0,0,0,0,0,0,NC
braybu01,12,-0.12,4,11,2,1,1,0,0,1,0,NC
bellhma01,2491,0.664166667,731,2402,366,546,137,14,77,290,34,NC
suttola01,647,-0.2,252,572,63,135,23,2,12,78,4,NC
flahepa01,161,0.03,39,150,15,43,5,3,0,15,2,NC
prietch01,3,-0.17,2,2,0,0,0,0,0,0,0,NC
yvarssa01,467,0.13,210,408,38,101,10,0,9,37,1,NC
guindbo01,9,-0.12,5,8,0,1,1,0,0,0,0,NC
dollar01,13,-0.076666667,7,13,0,2,0,0,0,0,0,NC
patteha02,53,-0.135,18,98,4,20,2,0,0,10,2,NC
curtich01,4650,1.169166667,1204,4022,650,1057,190,16,100,444,214,NC
stockle01,22,-0.136666667,6,22,2,3,1,0,0,0,0,NC
martica02,1586,-0.335714286,465,1485,145,383,63,6,25,161,10,NC
mercelu01,180,-0.32,70,152,19,32,8,0,0,6,2,NC
lanehu01,16,-0.34,7,15,0,1,0,0,0,0,0,NC
chartmi01,879,0.295,256,446,48,107,19,3,11,47,1,NC
clarkpe01,68,0.59,15,65,7,20,4,2,0,9,5,NC
averiea01,7221,3.429285714,1669,6099,1174,1953,389,122,229,1113,66,I
milesdo01,23,-0.06,8,22,2,4,0,0,0,0,0,NC
griffke02,11304,3.644782609,2671,10029,1697,2835,534,39,642,1871,184,I
hansero02,4964,1.5075,1384,4499,467,1038,165,17,113,525,9,NC
zinteal01,84,-0.38,67,78,7,13,4,0,3,9,0,NC
bellfe01,313,0.565,89,265,44,75,5,8,2,35,2,NC
oliveal01,9778,2.1845,2368,9187,1188,2788,540,78,214,1331,86,C
simpsma01,15,-0.06,4,15,4,2,0,0,0,2,0,NC
smazajo01,5,-0.04,2,5,2,1,0,0,0,0,0,NC
disarga01,4032,0.931666667,1086,3744,444,966,186,20,28,355,47,C
scottmi01,1336,0.436,341,1223,106,280,42,9,5,126,11,NC
crookto01,33,-0.03,11,28,3,6,2,0,0,3,1,NC
stoveha01,6848,2.823125,1489,5867,1419,1682,338,160,117,845,488,C
peterbi01,1,0.05,1,1,0,1,0,0,0,0,0,NC
delanbi02,686,1.005,219,598,79,173,32,10,19,85,1,NC
